493,512.61,373.39
494,777.92,395.94
495,670.48,341.26
496,1510.3,768.72
497,1791.9,912.02
498,707.92,360.32
499,1670.6,850.32
500,1005.1,511.56
501,1845.1,939.12
502,441.69,410.84
503,615.24,611.7
504,258.31,256.82
505,464.9,462.22
506,357.18,355.12
507,306.96,305.2
508,374.3,372.15
509,233.5,232.16
510,2426.1,3583
511,2819.8,4207.5
512,1876.7,2800.3
513,991.56,1479.6
514,1039.6,1551.2
515,687.88,1026.4
516,1076.5,1606.3
517,761.44,1136.2
518,1331.9,1859.8
519,820.19,831.34
520,680.06,689.31
521,425.88,431.67
522,391.13,396.44
523,627.31,635.84
524,823.56,834.76
525,587.63,595.62
526,1033,1047
527,678.71,241.85
528,316.96,30.316
529,357.1,34.155
530,410.68,39.28
531,289.61,27.701
532,761.79,72.863
533,600.55,57.441
534,552.16,52.812
535,1526.4,244.34
536,169.01,114.34
537,211.98,143.41
538,197.39,133.54
539,89.54,60.577
540,133.19,90.107
541,229.39,155.19
542,70.965,48.01
543,283.02,118.58
544,1774.8,203.72
545,1603.1,184
546,1281.1,147.04
547,1203.7,138.16
548,941.81,108.1
549,1824.7,209.45
550,1635.2,187.69
551,717.95,82.408
552,830.42,221.01
553,701.42,357.01
554,1068.7,543.96
555,704.99,358.83
556,691.17,351.79
557,779.46,396.73
558,526.7,268.08
559,555.85,282.92
560,325.02,158.93
561,103.73,38.685
562,217.2,81.007
563,242.59,90.475
564,241.65,90.126
565,170.69,63.66
566,153.67,57.315
567,118.5,44.196
568,133.85,55.785
569,57.325,99.824
570,47.541,82.786
571,85.929,149.63
572,123.09,214.35
573,68.572,119.41
574,332.71,579.37
575,231.96,403.92
576,271.63,473.01
577,1011.3,562.28
578,1225.7,623.84
579,1127.3,573.78
580,530.28,269.9
581,863.28,439.39
582,594.67,302.67
583,958.69,487.95
584,919.1,467.8
585,845.61,521.57
586,160.87,379.51
587,130.37,307.56
588,128.55,303.26
589,165.48,390.39
590,163.62,386
591,163.39,385.45
592,169.88,400.77
593,58.275,136.63
594,263.93,262.41
595,337.7,335.76
596,248.01,246.59
597,530.75,527.69
598,280.36,278.75
599,358.98,356.91
600,573.43,570.12
601,684.09,680.15
602,798.36,434.81
603,953,485.06
604,1639,834.2
605,1267.8,645.26
606,939.54,478.21
607,786.37,400.25
608,684.59,348.44
609,774.95,394.43
610,723.79,348.57
611,378.19,112.83
612,932.19,278.11
613,1073.4,320.23
614,1052.9,314.12
615,543.22,162.06
616,484.09,144.42
617,421.78,125.83
618,650.72,194.13
619,273.94,249.53
620,467.82,465.12
621,599.37,595.92
622,117.68,117
623,186.97,185.89
624,196.8,195.66
625,212.6,211.38
626,335.14,333.21
627,355.94,169.58
628,210.19,78.392
629,320.77,119.64
630,149.78,55.86
631,462.25,172.4
632,238.69,89.021
633,344.84,128.61
634,195.39,72.872
635,259.26,118.8
636,352.31,179.32
637,329.87,167.9
638,1208.9,615.32
639,621.99,316.58
640,650.44,331.06
641,856.25,435.81
642,712.76,362.78
643,1893.9,963.97
644,270.76,137.77
645,148.44,75.525
646,461.59,234.86
647,677.72,344.82
648,810.72,412.49
649,400.38,203.71
650,734.69,373.81
651,259.25,131.91
652,270.59,140.58
653,46.766,28.383
654,71.302,43.274
655,244.03,148.11
656,126.58,76.822
657,141.74,86.025
658,87.978,53.395
659,129.2,78.415
660,100.18,73.917
661,752.48,748.14
662,288.3,286.64
663,195.14,194.02
664,355.34,353.29
665,411.38,409.01
666,205.45,204.27
667,412.62,410.24
668,422.74,420.3
669,188.49,187.4
670,312.93,311.13
671,236.16,234.8
672,172.98,171.98
673,229.93,228.6
674,274.35,272.77
675,156.26,155.36
676,219.18,217.92
677,282.29,146.98
678,437.75,62.728
679,645.28,92.466
680,680.72,97.544
681,251.84,36.088
682,974.34,139.62
683,520.34,74.563
684,375.31,53.781
685,603.06,86.369
686,309.4,43.586
687,590.65,83.208
688,625,88.047
689,374.58,52.768
690,409.54,57.695
691,186.52,26.276
692,163.08,22.973
693,250.78,35.328
694,232.03,206.4
695,183.07,182.01
696,261.2,259.69
697,392.92,390.66
698,353.92,351.88
699,223.63,222.34
700,95.563,95.013
701,146.84,146
702,279.67,209.54
703,240.13,122.18
704,285.09,145.06
705,213.59,108.68
706,452.16,230.06
707,225.28,114.62
708,349.78,177.97
709,355.25,180.75
710,781.91,411.54
711,252.62,251.17
712,123.84,123.12
713,213.7,212.47
714,279.27,277.66
715,183.05,182
716,412.2,409.82
717,215.37,214.13
718,619.96,616.39
719,489.59,496.87
720,962.96,980.69
721,599.31,610.34
722,772.99,787.22
723,854.91,870.64
724,627.47,639.02
725,1090.1,1110.1
726,490.9,499.94
727,1099.4,1119.6
728,1047.9,1067.1
729,690.1,702.8
730,893.32,909.76
731,407.34,414.83
732,778.36,792.69
733,537.86,547.76
734,840.09,855.55
735,438.88,499.96
736,79.065,262.2
737,314.12,1041.7
738,306.65,1016.9
739,343.62,1139.5
740,154.05,510.88
741,317.1,1051.6
742,193.23,640.79
743,416.88,1382.5
744,402.15,478.61
745,581.36,578.01
746,570.13,566.85
747,173.27,172.27
748,254,252.53
749,80.271,79.809
750,123.87,123.15
751,262.85,261.34
752,153.14,152.26
753,100.06,99.485
754,106.62,106.01
755,152.09,151.22
756,135.85,135.06
757,206.25,205.06
758,283.17,281.54
759,237.3,235.93
760,149.01,148.16
761,175.4,328.06
762,132.86,251.69
763,166,314.47
764,142.3,269.57
765,272.6,516.41
766,160.62,304.29
767,84.275,159.65
768,220.74,418.17
769,434.84,575.12
770,827.47,842.7
771,416.98,424.66
772,228.71,232.92
773,169.61,172.73
774,430.03,437.94
775,331.14,337.24
776,616.63,627.98
777,371.92,422.22
778,486.62,1651.7
779,249.43,846.61
780,136.54,463.45
781,91.404,310.24
782,117.77,399.73
783,96.641,328.02
784,173.88,590.18
785,194.98,661.79
786,185.55,143.69
787,183.84,94.422
788,328.75,168.85
789,230.41,118.34
790,437.31,224.6
791,739.44,379.78
792,547.03,280.96
793,544.53,279.67
794,737.4,298.47
795,435.48,137.89
796,604.48,191.4
797,343.72,108.83
798,494.1,156.45
799,3399.1,1076.3
800,1160.3,367.38
801,549.07,173.85
802,944.47,333.82
803,1706.9,1081.8
804,594.63,376.85
805,1415.8,897.25
806,1141.1,723.2
807,528.38,334.86
808,1209.4,766.49
809,721.44,457.22
810,650.75,412.42
811,180.91,96.826
812,193.45,96.23
813,180.64,89.856
814,83.613,41.592
815,99.05,49.271
816,138.36,68.827
817,124.61,61.987
818,260.62,129.65
819,573.09,284.94
820,981,487.67
821,559.75,278.26
822,209.63,104.21
823,620.06,308.25
824,859.5,427.27
825,397.13,197.42
826,335.5,166.78
827,648.19,311.48
828,1212.4,462.93
829,1459.6,557.34
830,1826.3,697.34
831,1042.1,397.93
832,2374.8,906.77
833,697.25,266.24
834,577.13,220.37
835,913.13,348.67
836,716.75,237.6
837,215.28,64.226
838,420.03,125.31
839,381.63,113.85
840,744.91,222.23
841,332.53,99.206
842,303.91,90.666
843,477.19,142.36
844,627.86,191.86
845,117.98,44
846,98.488,36.732
847,214.1,79.851
848,152.82,56.998
849,102.84,38.354
850,108.78,40.569
851,90.438,33.73
852,76.267,29.934
853,68.384,44.262
854,81.724,52.896
855,47.46,30.718
856,108.27,70.074
857,131.21,84.928
858,24.942,16.144
859,137.12,88.754
860,40.987,26.529
861,302.97,297.17
862,716.68,712.55
863,216.62,215.37
864,339.49,337.53
865,200.92,199.76
866,306.32,304.56
867,365.02,362.92
868,373.82,371.66
869,365.2,367.58
870,459.97,468.43
871,590.16,601.03
872,435.88,443.9
873,396.64,403.94
874,284.06,289.29
875,150.79,153.57
876,140.14,142.72
877,189.1,179.42
878,745.94,379.53
879,736.5,374.73
880,419.69,213.54
881,310.63,158.05
882,626.13,318.57
883,489.38,248.99
884,890.5,453.09
885,1814.3,923.12
886,823,257.55
887,474.94,56.704
888,1070.1,127.76
889,648.22,77.392
890,745.38,88.992
891,808.09,96.48
892,402.91,48.104
893,774.19,92.432
894,541.01,211.77
895,141.89,176.39
896,270.48,336.24
897,136.14,169.24
898,61.143,76.008
899,101.16,125.75
900,90.34,112.3
901,94.72,117.75
902,119.94,149.1
903,324.22,406.8
904,584.78,733.76
905,294.52,369.56
906,136.99,171.89
907,190.26,238.74
908,730.42,916.49
909,84.584,106.13
910,376.03,471.82
911,495.09,318.31
912,357.5,181.9
913,630.56,320.83
914,987.56,502.47
915,1961.3,997.92
916,616.44,313.64
917,639,325.12
918,240.94,122.59
919,719.71,772.2
920,273.58,928.59
921,242.09,821.68
922,162.96,553.13
923,138.16,468.92
924,124.91,423.96
925,117.13,397.56
926,124.33,421.99
927,68.066,231.03
928,54.272,33.757
929,110.48,43.975
930,74.539,29.67
931,48.441,19.282
932,73.208,29.14
933,54.501,21.694
934,170.8,67.987
935,29.366,11.689
936,587.25,553.53
937,225.88,224.58
938,123.79,123.08
939,252.4,250.95
940,422.13,419.7
941,356.29,354.24
942,176.8,175.78
943,359.06,356.99
944,462.19,1151.9
945,358.98,1420.8
946,326.02,1290.3
947,501.89,1986.3
948,481.17,1904.3
949,344.06,1361.7
950,219.22,867.61
951,132.24,523.38
952,133.65,528.96
953,59.472,66.656
954,51.773,14.672
955,52.954,15.006
956,49.796,14.111
957,58.003,16.437
958,60.158,17.048
959,58.219,16.498
960,112.18,31.791
961,760.17,359.68
962,915.19,454.96
963,352.56,175.27
964,725.75,360.78
965,275.38,136.89
966,217.75,108.25
967,350.38,174.18
968,629.13,312.75
969,259.88,127.83
970,45.721,15.767
971,129.92,44.804
972,43.266,14.921
973,83.909,28.937
974,132.11,45.56
975,37.635,12.979
976,75.514,26.042
977,126.45,43.609
978,115.5,323.18
979,82.728,274.35
980,51.529,170.88
981,59.568,197.54
982,168.15,557.61
983,138.58,459.56
984,126.3,418.85
985,74.446,246.88
986,202.53,339.1
987,140.16,139.35
988,153.39,152.5
989,108.23,107.61
990,381.94,379.74
991,163.21,162.27
992,137.39,136.6
993,237.36,235.99
994,176.08,139.6
995,609.94,155.17
996,358.94,91.314
997,408.63,103.95
998,721.88,183.64
999,811.88,206.54
1000,659.19,167.7
1001,441.31,112.27
1002,307,78.101
1003,798.51,768.92
1004,301.45,349.08
1005,349.77,405.03
1006,2271.9,2630.8
1007,1687.3,1953.9
1008,620.56,718.62
1009,945.52,1094.9
1010,1424.9,1650.1
1011,876.26,1028.2
1012,431.88,577.05
1013,308.5,412.2
1014,358.18,478.58
1015,332.79,444.65
1016,311.88,416.71
1017,215.79,288.32
1018,356.23,475.97
1019,689.52,911.72
1020,543.56,276.56
1021,514.41,261.73
1022,855.06,435.06
1023,984.63,500.98
1024,687.44,349.77
1025,691.63,351.9
1026,385.88,196.33
1027,313.94,159.73
1028,307.91,115.42
1029,990.13,295.39
1030,608.66,181.58
1031,670.75,200.11
1032,1586.2,473.23
1033,732.25,218.46
1034,1378.6,411.27
1035,365.63,109.08
1036,484.79,183.95
1037,161.76,125.44
1038,107.18,83.111
1039,269.61,209.07
1040,201.29,156.09
1041,106.47,82.559
1042,112.77,87.447
1043,54.22,42.045
1044,57.788,44.818
1045,462.26,459.59
1046,231.47,230.14
1047,416.6,414.2
1048,151.12,150.25
1049,224.35,223.06
1050,341.44,339.47
1051,459.29,456.64
1052,291.25,289.57
1053,260.57,200.96
1054,344.22,233.73
1055,276.56,187.8
1056,318.84,216.5
1057,447.47,303.85
1058,1343.5,912.31
1059,483.9,328.58
1060,244.03,165.7
1061,387.43,398.64
1062,853.63,1087
1063,671.88,855.59
1064,1020.7,1299.8
1065,1080.7,1376.2
1066,531.13,676.36
1067,629.94,802.19
1068,585.56,745.68
1069,1308.9,1666.9
1070,832.46,951.35
1071,890.68,1006.2
1072,561.02,633.81
1073,457.33,516.67
1074,246.29,278.25
1075,614.91,694.69
1076,1122.5,1268.1
1077,450.32,508.75
1078,183.8,115.81
1079,460.11,171.6
1080,174.57,65.109
1081,338.46,126.23
1082,574.77,214.37
1083,134.1,50.014
1084,146.08,54.48
1085,187.37,69.883
1086,170.66,63.65
1087,0,0
1088,0,0
1089,0,0
1090,0,0
1091,0,0
1092,0,0
1093,0,0
1094,0,0
1095,172.57,171.58
1096,181.36,180.32
1097,151.9,151.03
1098,135.55,134.77
1099,153.89,153
1100,134.69,133.92
1101,141.88,141.06
1102,125.58,124.86
1103,198.09,196.95
1104,86.8,86.3
1105,223.91,222.62
1106,205.37,204.19
1107,94.61,94.065
1108,158.43,157.52
1109,145.86,145.02
1110,114.71,114.05
1111,250.85,310.68
1112,1301.1,1987.3
1113,1346.9,2057.2
1114,827.31,1263.6
1115,757.38,1156.8
1116,846.13,1292.3
1117,1668.3,2548
1118,1589.3,2427.4
1119,1236.1,1887.9
1120,1618.5,287.5
1121,1075,26.729
1122,1646.8,40.946
1123,1863.3,46.329
1124,980.5,24.379
1125,411.94,10.242
1126,1566,38.937
1127,1475.3,36.681
1128,3123.4,444.63
1129,2587.8,658.34
1130,1074.6,273.37
1131,1137.3,289.32
1132,1388.1,353.12
1133,1721.7,438
1134,1383.6,351.99
1135,1179.9,300.16
1136,1403,350.92
1137,2525.1,522.55
1138,1898.3,392.84
1139,2358.7,488.12
1140,1864.1,385.77
1141,2301.8,476.35
1142,2125,439.75
1143,2130.7,440.92
1144,1729.1,357.81
1145,1395.2,581.43
1146,1457.6,741.64
1147,1730.1,880.29
1148,2171.1,1104.7
1149,1318.3,670.73
1150,3878.9,1973.6
1151,2234.8,1137
1152,1867.4,950.12
1153,1852.9,687.31
1154,2406.3,239.4
1155,2015,200.47
1156,1269.1,126.26
1157,2282,227.03
1158,1677.3,166.87
1159,1692.8,168.41
1160,1923.6,191.38
1161,1853.5,317.33
1162,1954.3,790.17
1163,1705.5,689.57
1164,1822.3,736.8
1165,2515.9,1017.2
1166,1880.9,760.5
1167,1791.6,724.39
1168,1094.6,442.58
1169,1945.6,786.63
1170,2418.8,893.15
1171,1051.9,360.16
1172,1454.6,498.06
1173,1250.3,428.1
1174,944.88,323.53
1175,768.75,263.22
1176,1100.9,376.94
1177,1125.2,385.27
1178,831.72,372.29
1179,671.25,667.39
1180,592.29,588.88
1181,875.55,870.5
1182,568.35,565.07
1183,552.54,549.36
1184,432.97,430.48
1185,507.24,504.32
1186,416.13,413.17
1187,231.19,86.525
1188,85.209,31.891
1189,93.502,34.995
1190,84.95,31.794
1191,155.55,58.216
1192,185.69,69.499
1193,191.55,71.69
1194,115.52,43.234
1195,219.36,298.88
1196,246.73,464.82
1197,434.74,819.01
1198,305.09,574.75
1199,367.26,691.87
1200,350.85,660.96
1201,398.13,750.03
1202,196.03,369.29
1203,732.54,954.17
1204,810.68,825.6
1205,1158,1179.4
1206,461.94,470.44
1207,645.24,657.12
1208,409.21,416.74
1209,719.19,732.43
1210,572.72,583.26
1211,828.17,843.41
1212,135.12,134.45
1213,1052.2,1046.1
1214,631.63,627.99
1215,522.32,519.31
1216,164.68,163.73
1217,281.86,280.24
1218,307.53,305.75
1219,385.31,383.09
1220,158.76,125.81
1221,139.21,51.921
1222,598.15,223.09
1223,197.54,73.674
1224,215.45,80.354
1225,120.9,45.091
1226,306.01,114.13
1227,187.07,69.771
1228,155.06,63.961
1229,128.42,145.1
1230,124.5,140.68
1231,279.69,316.02
1232,162.76,183.91
1233,211.07,238.49
1234,163.44,184.68
1235,186.71,210.97
1236,277.15,313.15
1237,311.87,161.78
1238,1019,518.45
1239,1013.1,515.45
1240,324.84,165.28
1241,308.59,157.01
1242,211.81,107.77
1243,605.56,308.11
1244,283.91,144.45
1245,798.82,166.48
1246,715.62,124.22
1247,976.45,169.49
1248,1131.5,196.4
1249,854.73,148.36
1250,982.7,170.58
1251,981.67,170.4
1252,606.75,105.32
1253,457.72,97.985
1254,201.62,200.46
1255,117.07,116.4
1256,221.93,220.65
1257,199.3,198.15
1258,98.515,97.948
1259,97.156,96.597
1260,148.78,147.92
1261,103.75,103.15
1262,138.46,137.66
1263,147.94,147.08
1264,315.31,313.49
1265,868.44,863.44
1266,743.31,739.03
1267,359.56,357.49
1268,220.29,219.02
1269,435.55,433.04
1270,281.99,742.73
1271,132.86,957.73
1272,71.046,512.15
1273,152.47,1099.1
1274,172.58,1244.1
1275,113.32,816.89
1276,113.89,820.99
1277,110.44,796.13
1278,92.274,588.59
1279,198.47,197.32
1280,519.83,516.84
1281,1315,1307.5
1282,1055.1,1049
1283,731.45,727.24
1284,803.38,798.75
1285,539.2,536.1
1286,814.55,809.86
1287,2555.2,650.69
1288,2442.4,298.22
1289,3123.8,381.43
1290,1920.9,234.55
1291,1806.2,220.55
1292,1986.9,242.6
1293,1013.1,123.7
1294,3409,416.25
1295,1446.8,363.55
1296,183.74,182.84
1297,277.87,276.5
1298,228.61,227.49
1299,123.15,122.54
1300,59.306,59.015
1301,369.18,367.36
1302,235.83,234.67
1303,534.53,462.98
1304,2601.7,1941.1
1305,2268.1,1692.2
1306,2806.3,2093.7
1307,3207.9,2393.4
1308,2589.2,1931.7
1309,1843.8,1375.6
1310,2533.4,1890.1
1311,2442.6,1822.3
1312,3349.6,1815.1
1313,1852.6,942.58
1314,1336.7,680.11
1315,2079.9,1058.3
1316,2718.4,1383.1
1317,3261.8,1659.6
1318,2592.7,1319.2
1319,1493.4,759.86
1320,1679.6,854.56
1321,2207.8,1123.3
1322,3018.9,1536
1323,1897.2,965.29
1324,5081.1,2585.3
1325,3481.3,1771.3
1326,1591.1,809.53
1327,7667.3,3901.1
1328,2066.6,1051.5
